genome_id	group_id	model_id
GCF_001307275.1	set2IT094	GCF_001307275.1.gf.set2IT094.RAST1.mdl
GCF_001307275.1	set2IT096	GCF_001307275.1.gf.set2IT096.RAST1.mdl
GCF_001307275.1	set1IT033	GCF_001307275.1.gf.set1IT033.RAST1.mdl
GCF_001307275.1	set1IT030	GCF_001307275.1.gf.set1IT030.RAST1.mdl
GCF_001307275.1	set1IT031	GCF_001307275.1.gf.set1IT031.RAST1.mdl
GCF_001307275.1	set1IT036	GCF_001307275.1.gf.set1IT036.RAST1.mdl
GCF_001307275.1	set1IT037	GCF_001307275.1.gf.set1IT037.RAST1.mdl
GCF_001307275.1	set1IT034	GCF_001307275.1.gf.set1IT034.RAST1.mdl
GCF_001307275.1	set1IT035	GCF_001307275.1.gf.set1IT035.RAST1.mdl
GCF_001307275.1	set5IT093	GCF_001307275.1.gf.set5IT093.RAST1.mdl
GCF_001307275.1	set2IT082	GCF_001307275.1.gf.set2IT082.RAST1.mdl
GCF_001307275.1	set2IT083	GCF_001307275.1.gf.set2IT083.RAST1.mdl
GCF_001307275.1	set2IT081	GCF_001307275.1.gf.set2IT081.RAST1.mdl
GCF_001307275.1	set2IT086	GCF_001307275.1.gf.set2IT086.RAST1.mdl
GCF_001307275.1	set2IT087	GCF_001307275.1.gf.set2IT087.RAST1.mdl
GCF_001307275.1	set2IT084	GCF_001307275.1.gf.set2IT084.RAST1.mdl
GCF_001307275.1	set2IT085	GCF_001307275.1.gf.set2IT085.RAST1.mdl
GCF_001307275.1	set5IT072	GCF_001307275.1.gf.set5IT072.RAST1.mdl
GCF_001307275.1	set5IT073	GCF_001307275.1.gf.set5IT073.RAST1.mdl
GCF_001307275.1	set2IT088	GCF_001307275.1.gf.set2IT088.RAST1.mdl
GCF_001307275.1	set5IT071	GCF_001307275.1.gf.set5IT071.RAST1.mdl
GCF_001307275.1	set5IT076	GCF_001307275.1.gf.set5IT076.RAST1.mdl
GCF_001307275.1	set5IT077	GCF_001307275.1.gf.set5IT077.RAST1.mdl
GCF_001307275.1	set5IT075	GCF_001307275.1.gf.set5IT075.RAST1.mdl
GCF_001307275.1	set1IT007	GCF_001307275.1.gf.set1IT007.RAST1.mdl
GCF_001307275.1	set1IT006	GCF_001307275.1.gf.set1IT006.RAST1.mdl
GCF_001307275.1	set1IT005	GCF_001307275.1.gf.set1IT005.RAST1.mdl
GCF_001307275.1	set1IT004	GCF_001307275.1.gf.set1IT004.RAST1.mdl
GCF_001307275.1	set1IT003	GCF_001307275.1.gf.set1IT003.RAST1.mdl
GCF_001307275.1	set1IT002	GCF_001307275.1.gf.set1IT002.RAST1.mdl
GCF_001307275.1	set1IT001	GCF_001307275.1.gf.set1IT001.RAST1.mdl
GCF_001307275.1	set1IT008	GCF_001307275.1.gf.set1IT008.RAST1.mdl
GCF_002090195.1	set5IT009	GCF_002090195.1.gf.set5IT009.RAST1.mdl
GCF_002090195.1	set5IT049	GCF_002090195.1.gf.set5IT049.RAST1.mdl
GCF_002090195.1	set5IT048	GCF_002090195.1.gf.set5IT048.RAST1.mdl
GCF_002090195.1	set5IT047	GCF_002090195.1.gf.set5IT047.RAST1.mdl
GCF_002090195.1	set5IT046	GCF_002090195.1.gf.set5IT046.RAST1.mdl
GCF_002090195.1	set5IT045	GCF_002090195.1.gf.set5IT045.RAST1.mdl
GCF_002090195.1	set5IT044	GCF_002090195.1.gf.set5IT044.RAST1.mdl
GCF_002090195.1	set5IT043	GCF_002090195.1.gf.set5IT043.RAST1.mdl
GCF_002090195.1	set5IT042	GCF_002090195.1.gf.set5IT042.RAST1.mdl
GCF_002090195.1	set5IT041	GCF_002090195.1.gf.set5IT041.RAST1.mdl
GCF_002090195.1	set5IT040	GCF_002090195.1.gf.set5IT040.RAST1.mdl
GCF_002090195.1	set11IT070	GCF_002090195.1.gf.set11IT070.RAST1.mdl
GCF_002090195.1	set6IT051	GCF_002090195.1.gf.set6IT051.RAST1.mdl
GCF_002090195.1	set6IT050	GCF_002090195.1.gf.set6IT050.RAST1.mdl
GCF_002090195.1	set6IT053	GCF_002090195.1.gf.set6IT053.RAST1.mdl
GCF_002090195.1	set6IT055	GCF_002090195.1.gf.set6IT055.RAST1.mdl
GCF_002090195.1	set6IT054	GCF_002090195.1.gf.set6IT054.RAST1.mdl
GCF_002090195.1	set6IT057	GCF_002090195.1.gf.set6IT057.RAST1.mdl
GCF_002090195.1	set6IT056	GCF_002090195.1.gf.set6IT056.RAST1.mdl
GCF_002090195.1	set6IT059	GCF_002090195.1.gf.set6IT059.RAST1.mdl
GCF_002090195.1	set6IT058	GCF_002090195.1.gf.set6IT058.RAST1.mdl
GCF_002090195.1	set5IT051	GCF_002090195.1.gf.set5IT051.RAST1.mdl
GCF_002090195.1	set5IT053	GCF_002090195.1.gf.set5IT053.RAST1.mdl
GCF_002090195.1	set5IT054	GCF_002090195.1.gf.set5IT054.RAST1.mdl
GCF_002090195.1	set5IT055	GCF_002090195.1.gf.set5IT055.RAST1.mdl
GCF_002090195.1	set5IT056	GCF_002090195.1.gf.set5IT056.RAST1.mdl
GCF_002090195.1	set5IT058	GCF_002090195.1.gf.set5IT058.RAST1.mdl
GCF_002090195.1	set5IT059	GCF_002090195.1.gf.set5IT059.RAST1.mdl
GCF_002090195.1	set6IT043	GCF_002090195.1.gf.set6IT043.RAST1.mdl
GCF_002090195.1	set6IT040	GCF_002090195.1.gf.set6IT040.RAST1.mdl
GCF_002090195.1	set6IT041	GCF_002090195.1.gf.set6IT041.RAST1.mdl
GCF_002090195.1	set6IT046	GCF_002090195.1.gf.set6IT046.RAST1.mdl
GCF_002090195.1	set6IT047	GCF_002090195.1.gf.set6IT047.RAST1.mdl
GCF_002090195.1	set6IT044	GCF_002090195.1.gf.set6IT044.RAST1.mdl
GCF_002090195.1	set6IT045	GCF_002090195.1.gf.set6IT045.RAST1.mdl
GCF_002090195.1	set5IT025	GCF_002090195.1.gf.set5IT025.RAST1.mdl
GCF_002090195.1	set5IT024	GCF_002090195.1.gf.set5IT024.RAST1.mdl
GCF_002090195.1	set5IT023	GCF_002090195.1.gf.set5IT023.RAST1.mdl
GCF_002090195.1	set5IT022	GCF_002090195.1.gf.set5IT022.RAST1.mdl
GCF_002090195.1	set5IT029	GCF_002090195.1.gf.set5IT029.RAST1.mdl
GCF_002090195.1	set5IT028	GCF_002090195.1.gf.set5IT028.RAST1.mdl
GCF_002090195.1	set6IT076	GCF_002090195.1.gf.set6IT076.RAST1.mdl
GCF_002090195.1	set6IT075	GCF_002090195.1.gf.set6IT075.RAST1.mdl
GCF_002090195.1	set6IT074	GCF_002090195.1.gf.set6IT074.RAST1.mdl
GCF_002090195.1	set6IT072	GCF_002090195.1.gf.set6IT072.RAST1.mdl
GCF_002090195.1	set6IT071	GCF_002090195.1.gf.set6IT071.RAST1.mdl
GCF_002090195.1	set6IT070	GCF_002090195.1.gf.set6IT070.RAST1.mdl
GCF_002090195.1	set5IT036	GCF_002090195.1.gf.set5IT036.RAST1.mdl
GCF_002090195.1	set5IT034	GCF_002090195.1.gf.set5IT034.RAST1.mdl
GCF_002090195.1	set5IT035	GCF_002090195.1.gf.set5IT035.RAST1.mdl
GCF_002090195.1	set5IT032	GCF_002090195.1.gf.set5IT032.RAST1.mdl
GCF_002090195.1	set5IT030	GCF_002090195.1.gf.set5IT030.RAST1.mdl
GCF_002090195.1	set5IT038	GCF_002090195.1.gf.set5IT038.RAST1.mdl
GCF_002090195.1	set5IT039	GCF_002090195.1.gf.set5IT039.RAST1.mdl
GCF_002090195.1	set6IT068	GCF_002090195.1.gf.set6IT068.RAST1.mdl
GCF_002090195.1	set6IT069	GCF_002090195.1.gf.set6IT069.RAST1.mdl
GCF_002090195.1	set6IT060	GCF_002090195.1.gf.set6IT060.RAST1.mdl
GCF_002090195.1	set6IT063	GCF_002090195.1.gf.set6IT063.RAST1.mdl
GCF_002090195.1	set6IT066	GCF_002090195.1.gf.set6IT066.RAST1.mdl
GCF_002090195.1	set6IT067	GCF_002090195.1.gf.set6IT067.RAST1.mdl
GCF_002090195.1	set4IT096	GCF_002090195.1.gf.set4IT096.RAST1.mdl
GCF_002090195.1	set4IT095	GCF_002090195.1.gf.set4IT095.RAST1.mdl
GCF_002090195.1	set4IT094	GCF_002090195.1.gf.set4IT094.RAST1.mdl
GCF_002090195.1	set4IT093	GCF_002090195.1.gf.set4IT093.RAST1.mdl
GCF_002090195.1	set4IT092	GCF_002090195.1.gf.set4IT092.RAST1.mdl
GCF_002090195.1	set4IT090	GCF_002090195.1.gf.set4IT090.RAST1.mdl
GCF_002090195.1	set5IT003	GCF_002090195.1.gf.set5IT003.RAST1.mdl
GCF_002090195.1	set5IT002	GCF_002090195.1.gf.set5IT002.RAST1.mdl
GCF_002090195.1	set5IT001	GCF_002090195.1.gf.set5IT001.RAST1.mdl
GCF_002090195.1	set5IT007	GCF_002090195.1.gf.set5IT007.RAST1.mdl
GCF_002090195.1	set5IT006	GCF_002090195.1.gf.set5IT006.RAST1.mdl
GCF_002090195.1	set5IT005	GCF_002090195.1.gf.set5IT005.RAST1.mdl
GCF_002090195.1	set5IT004	GCF_002090195.1.gf.set5IT004.RAST1.mdl
GCF_002090195.1	set6IT019	GCF_002090195.1.gf.set6IT019.RAST1.mdl
GCF_002090195.1	set6IT015	GCF_002090195.1.gf.set6IT015.RAST1.mdl
GCF_002090195.1	set6IT014	GCF_002090195.1.gf.set6IT014.RAST1.mdl
GCF_002090195.1	set6IT017	GCF_002090195.1.gf.set6IT017.RAST1.mdl
GCF_002090195.1	set6IT016	GCF_002090195.1.gf.set6IT016.RAST1.mdl
GCF_002090195.1	set6IT011	GCF_002090195.1.gf.set6IT011.RAST1.mdl
GCF_002090195.1	set6IT012	GCF_002090195.1.gf.set6IT012.RAST1.mdl
GCF_002090195.1	set5IT018	GCF_002090195.1.gf.set5IT018.RAST1.mdl
GCF_002090195.1	set11IT080	GCF_002090195.1.gf.set11IT080.RAST1.mdl
GCF_002090195.1	set5IT014	GCF_002090195.1.gf.set5IT014.RAST1.mdl
GCF_002090195.1	set5IT015	GCF_002090195.1.gf.set5IT015.RAST1.mdl
GCF_002090195.1	set5IT016	GCF_002090195.1.gf.set5IT016.RAST1.mdl
GCF_002090195.1	set5IT017	GCF_002090195.1.gf.set5IT017.RAST1.mdl
GCF_002090195.1	set5IT010	GCF_002090195.1.gf.set5IT010.RAST1.mdl
GCF_002090195.1	set5IT011	GCF_002090195.1.gf.set5IT011.RAST1.mdl
GCF_002090195.1	set5IT012	GCF_002090195.1.gf.set5IT012.RAST1.mdl
GCF_002090195.1	set5IT013	GCF_002090195.1.gf.set5IT013.RAST1.mdl
GCF_002090195.1	set6IT008	GCF_002090195.1.gf.set6IT008.RAST1.mdl
GCF_002090195.1	set6IT009	GCF_002090195.1.gf.set6IT009.RAST1.mdl
GCF_002090195.1	set6IT007	GCF_002090195.1.gf.set6IT007.RAST1.mdl
GCF_002090195.1	set6IT004	GCF_002090195.1.gf.set6IT004.RAST1.mdl
GCF_002090195.1	set6IT005	GCF_002090195.1.gf.set6IT005.RAST1.mdl
GCF_002090195.1	set6IT002	GCF_002090195.1.gf.set6IT002.RAST1.mdl
GCF_002090195.1	set6IT003	GCF_002090195.1.gf.set6IT003.RAST1.mdl
GCF_002090195.1	set6IT001	GCF_002090195.1.gf.set6IT001.RAST1.mdl
GCF_002090195.1	set5IT060	GCF_002090195.1.gf.set5IT060.RAST1.mdl
GCF_002090195.1	set5IT065	GCF_002090195.1.gf.set5IT065.RAST1.mdl
GCF_002090195.1	set5IT064	GCF_002090195.1.gf.set5IT064.RAST1.mdl
GCF_002090195.1	set5IT067	GCF_002090195.1.gf.set5IT067.RAST1.mdl
GCF_002090195.1	set5IT066	GCF_002090195.1.gf.set5IT066.RAST1.mdl
GCF_002090195.1	set6IT032	GCF_002090195.1.gf.set6IT032.RAST1.mdl
GCF_002090195.1	set6IT030	GCF_002090195.1.gf.set6IT030.RAST1.mdl
GCF_002090195.1	set6IT037	GCF_002090195.1.gf.set6IT037.RAST1.mdl
GCF_002090195.1	set6IT036	GCF_002090195.1.gf.set6IT036.RAST1.mdl
GCF_002090195.1	set6IT034	GCF_002090195.1.gf.set6IT034.RAST1.mdl
GCF_002090195.1	set6IT039	GCF_002090195.1.gf.set6IT039.RAST1.mdl
GCF_002090195.1	set6IT038	GCF_002090195.1.gf.set6IT038.RAST1.mdl
GCF_002090195.1	set4IT088	GCF_002090195.1.gf.set4IT088.RAST1.mdl
GCF_002090195.1	set4IT089	GCF_002090195.1.gf.set4IT089.RAST1.mdl
GCF_002090195.1	set4IT082	GCF_002090195.1.gf.set4IT082.RAST1.mdl
GCF_002090195.1	set4IT083	GCF_002090195.1.gf.set4IT083.RAST1.mdl
GCF_002090195.1	set4IT084	GCF_002090195.1.gf.set4IT084.RAST1.mdl
GCF_002090195.1	set4IT086	GCF_002090195.1.gf.set4IT086.RAST1.mdl
GCF_002090195.1	set6IT024	GCF_002090195.1.gf.set6IT024.RAST1.mdl
GCF_002090195.1	set6IT025	GCF_002090195.1.gf.set6IT025.RAST1.mdl
GCF_002090195.1	set6IT026	GCF_002090195.1.gf.set6IT026.RAST1.mdl
GCF_002090195.1	set6IT020	GCF_002090195.1.gf.set6IT020.RAST1.mdl
GCF_002090195.1	set6IT021	GCF_002090195.1.gf.set6IT021.RAST1.mdl
GCF_002090195.1	set6IT022	GCF_002090195.1.gf.set6IT022.RAST1.mdl
GCF_002090195.1	set6IT023	GCF_002090195.1.gf.set6IT023.RAST1.mdl
GCF_002090195.1	set6IT029	GCF_002090195.1.gf.set6IT029.RAST1.mdl
GCF_000203935.1	set1H10	GCF_000203935.1.gf.set1H10.RAST1.mdl
GCF_000203935.1	set2IT032	GCF_000203935.1.gf.set2IT032.RAST1.mdl
GCF_000203935.1	set1H48	GCF_000203935.1.gf.set1H48.RAST1.mdl
GCF_000203935.1	set2IT023	GCF_000203935.1.gf.set2IT023.RAST1.mdl
GCF_000203935.1	set2IT031	GCF_000203935.1.gf.set2IT031.RAST1.mdl
GCF_000203935.1	set1H28	GCF_000203935.1.gf.set1H28.RAST1.mdl
GCF_000203935.1	set1H29	GCF_000203935.1.gf.set1H29.RAST1.mdl
GCF_000203935.1	set1H26	GCF_000203935.1.gf.set1H26.RAST1.mdl
GCF_000203935.1	set1H27	GCF_000203935.1.gf.set1H27.RAST1.mdl
GCF_000203935.1	set1H42	GCF_000203935.1.gf.set1H42.RAST1.mdl
GCF_000203935.1	set1H43	GCF_000203935.1.gf.set1H43.RAST1.mdl
GCF_000203935.1	set1H22	GCF_000203935.1.gf.set1H22.RAST1.mdl
GCF_000203935.1	set1H23	GCF_000203935.1.gf.set1H23.RAST1.mdl
GCF_000203935.1	set1H20	GCF_000203935.1.gf.set1H20.RAST1.mdl
GCF_000203935.1	set1H21	GCF_000203935.1.gf.set1H21.RAST1.mdl
GCF_000203935.1	set2IT019	GCF_000203935.1.gf.set2IT019.RAST1.mdl
GCF_000203935.1	set2IT018	GCF_000203935.1.gf.set2IT018.RAST1.mdl
GCF_000203935.1	set1H5	GCF_000203935.1.gf.set1H5.RAST1.mdl
GCF_000203935.1	set1H25	GCF_000203935.1.gf.set1H25.RAST1.mdl
GCF_000203935.1	set1H1	GCF_000203935.1.gf.set1H1.RAST1.mdl
GCF_000203935.1	set2IT011	GCF_000203935.1.gf.set2IT011.RAST1.mdl
GCF_000203935.1	set2IT010	GCF_000203935.1.gf.set2IT010.RAST1.mdl
GCF_000203935.1	set2IT013	GCF_000203935.1.gf.set2IT013.RAST1.mdl
GCF_000203935.1	set2IT012	GCF_000203935.1.gf.set2IT012.RAST1.mdl
GCF_000203935.1	set2IT015	GCF_000203935.1.gf.set2IT015.RAST1.mdl
GCF_000203935.1	set2IT014	GCF_000203935.1.gf.set2IT014.RAST1.mdl
GCF_000203935.1	set2IT017	GCF_000203935.1.gf.set2IT017.RAST1.mdl
GCF_000203935.1	set2IT030	GCF_000203935.1.gf.set2IT030.RAST1.mdl
GCF_000203935.1	set1H47	GCF_000203935.1.gf.set1H47.RAST1.mdl
GCF_000203935.1	set1H41	GCF_000203935.1.gf.set1H41.RAST1.mdl
GCF_000203935.1	set1H6	GCF_000203935.1.gf.set1H6.RAST1.mdl
GCF_000203935.1	set1H16	GCF_000203935.1.gf.set1H16.RAST1.mdl
GCF_000203935.1	set1H15	GCF_000203935.1.gf.set1H15.RAST1.mdl
GCF_000203935.1	set1H32	GCF_000203935.1.gf.set1H32.RAST1.mdl
GCF_000203935.1	set1H13	GCF_000203935.1.gf.set1H13.RAST1.mdl
GCF_000203935.1	set1H34	GCF_000203935.1.gf.set1H34.RAST1.mdl
GCF_000203935.1	set1H37	GCF_000203935.1.gf.set1H37.RAST1.mdl
GCF_000203935.1	set1H36	GCF_000203935.1.gf.set1H36.RAST1.mdl
GCF_000203935.1	set1H39	GCF_000203935.1.gf.set1H39.RAST1.mdl
GCF_000203935.1	set1H38	GCF_000203935.1.gf.set1H38.RAST1.mdl
GCF_000203935.1	set1H18	GCF_000203935.1.gf.set1H18.RAST1.mdl
GCF_000203935.1	set2IT020	GCF_000203935.1.gf.set2IT020.RAST1.mdl
GCF_000203935.1	set2IT008	GCF_000203935.1.gf.set2IT008.RAST1.mdl
GCF_000203935.1	set2IT009	GCF_000203935.1.gf.set2IT009.RAST1.mdl
GCF_000203935.1	set2IT024	GCF_000203935.1.gf.set2IT024.RAST1.mdl
GCF_000203935.1	set2IT025	GCF_000203935.1.gf.set2IT025.RAST1.mdl
GCF_000203935.1	set2IT026	GCF_000203935.1.gf.set2IT026.RAST1.mdl
GCF_000203935.1	set2IT027	GCF_000203935.1.gf.set2IT027.RAST1.mdl
GCF_000203935.1	set2IT028	GCF_000203935.1.gf.set2IT028.RAST1.mdl
GCF_000203935.1	set2IT003	GCF_000203935.1.gf.set2IT003.RAST1.mdl
GCF_000203935.1	set2IT006	GCF_000203935.1.gf.set2IT006.RAST1.mdl
GCF_000203935.1	set2IT004	GCF_000203935.1.gf.set2IT004.RAST1.mdl
GCF_000203935.1	set2IT005	GCF_000203935.1.gf.set2IT005.RAST1.mdl
GCF_000203935.1	set2IT029	GCF_000203935.1.gf.set2IT029.RAST1.mdl
GCF_000203935.1	set1H35	GCF_000203935.1.gf.set1H35.RAST1.mdl
